lambda,beta,frac_campo,ion
1567.226891,12505505.74,0.161075134,2
1567.226891,12505204.63,0.161040116,2
1567.226891,12504903.87,0.16100512,2
1567.226891,12504603.46,0.160970144,2
1567.226891,12504303.39,0.16093519,2
1567.226891,12504003.67,0.160900258,2
1567.226891,12503704.3,0.160865346,2
1567.226891,12503405.27,0.160830456,2
1567.226891,12503106.58,0.160795588,2
1567.226891,12502808.25,0.160760741,2
1567.226891,12502510.25,0.160725915,2
1567.226891,12502212.6,0.160691111,2
1567.226891,12501915.3,0.160656329,2
1567.226891,12501618.34,0.160621568,2
1567.226891,12501321.73,0.160586829,2
1567.226891,12501025.46,0.160552112,2
1567.226891,12500729.53,0.160517417,2
1567.226891,12500433.95,0.160482744,2
1567.226891,12500138.71,0.160448092,2
1567.226891,12499843.81,0.160413463,2
1567.226891,12499549.26,0.160378855,2
1567.226891,12499255.06,0.16034427,2
1567.226891,12498961.19,0.160309707,2
1567.226891,12498667.67,0.160275166,2
1567.226891,12498374.49,0.160240647,2
1567.226891,12498081.66,0.16020615,2
1567.226891,12497789.16,0.160171676,2
1567.226891,12497497.01,0.160137224,2
1567.226891,12497205.2,0.160102794,2
1567.226891,12496913.74,0.160068387,2
1567.226891,12496622.61,0.160034002,2
1567.226891,12496331.83,0.15999964,2
1567.226891,12496041.39,0.159965301,2
1567.226891,12495751.29,0.159930984,2
1567.226891,12495461.53,0.159896689,2
1567.226891,12495172.12,0.159862418,2
1567.226891,12494883.04,0.159828169,2
1567.226891,12494594.3,0.159793943,2
1567.226891,12494305.91,0.159759739,2
1567.226891,12494017.86,0.159725559,2
1567.226891,12493730.14,0.159691402,2
1567.226891,12493442.77,0.159657267,2
1567.226891,12493155.73,0.159623156,2
1567.226891,12492869.04,0.159589067,2
1567.226891,12492582.69,0.159555002,2
1567.226891,12492296.67,0.15952096,2
1567.226891,12492011,0.159486941,2
1567.226891,12491725.66,0.159452946,2
1567.226891,12491440.66,0.159418973,2
1567.226891,12491156.01,0.159385024,2
1567.226891,12490871.69,0.159351099,2
1567.226891,12490587.71,0.159317196,2
1567.226891,12490304.07,0.159283318,2
1567.226891,12490020.76,0.159249462,2
1567.226891,12489737.8,0.15921563,2
1567.226891,12489455.17,0.159181822,2
1567.226891,12489172.88,0.159148038,2
1567.226891,12488890.92,0.159114277,2
1567.226891,12488609.31,0.15908054,2
1567.226891,12488328.03,0.159046826,2
1567.226891,12488047.09,0.159013137,2
1567.226891,12487766.49,0.158979471,2
1567.226891,12487486.22,0.158945829,2
1567.226891,12487206.29,0.158912211,2
1567.226891,12486926.7,0.158878617,2
1567.226891,12486647.44,0.158845047,2
1567.226891,12486368.52,0.158811501,2
1567.226891,12486089.93,0.15877798,2
1567.226891,12485811.68,0.158744482,2
1567.226891,12485533.77,0.158711008,2
1567.226891,12485256.19,0.158677559,2
1567.226891,12484978.95,0.158644134,2
1567.226891,12484702.04,0.158610733,2
1567.226891,12484425.47,0.158577357,2
1567.226891,12484149.23,0.158544005,2
1567.226891,12483873.33,0.158510677,2
1567.226891,12483597.76,0.158477374,2
1567.226891,12483322.53,0.158444096,2
1571.428571,12472214.03,0.1634222,2
1571.428571,12471903.03,0.163386858,2
1571.428571,12471592.38,0.163351536,2
1571.428571,12471282.08,0.163316233,2
1571.428571,12470972.13,0.16328095,2
1571.428571,12470662.53,0.163245686,2
1571.428571,12470353.28,0.163210441,2
1571.428571,12470044.38,0.163175217,2
1571.428571,12469735.84,0.163140012,2
1571.428571,12469427.64,0.163104826,2
1571.428571,12469119.8,0.163069661,2
1571.428571,12468812.3,0.163034515,2
1571.428571,12468505.16,0.162999389,2
1571.428571,12468198.36,0.162964283,2
1571.428571,12467891.92,0.162929198,2
1571.428571,12467585.82,0.162894132,2
1571.428571,12467280.08,0.162859086,2
1571.428571,12466974.68,0.16282406,2
1571.428571,12466669.63,0.162789055,2
1571.428571,12466364.93,0.16275407,2
1571.428571,12466060.59,0.162719105,2
1571.428571,12465756.58,0.16268416,2
1571.428571,12465452.93,0.162649236,2
1571.428571,12465149.63,0.162614332,2
1571.428571,12464846.67,0.162579449,2
1571.428571,12464544.07,0.162544587,2
1571.428571,12464241.81,0.162509744,2
1571.428571,12463939.89,0.162474923,2
1571.428571,12463638.33,0.162440122,2
1571.428571,12463337.11,0.162405342,2
1571.428571,12463036.24,0.162370583,2
1571.428571,12462735.72,0.162335845,2
1571.428571,12462435.55,0.162301127,2
1571.428571,12462135.72,0.162266431,2
1571.428571,12461836.24,0.162231755,2
1571.428571,12461537.1,0.162197101,2
1571.428571,12461238.31,0.162162467,2
1571.428571,12460939.87,0.162127855,2
1571.428571,12460641.77,0.162093264,2
1571.428571,12460344.02,0.162058694,2
1571.428571,12460046.62,0.162024146,2
1571.428571,12459749.56,0.161989618,2
1571.428571,12459452.84,0.161955113,2
1571.428571,12459156.47,0.161920628,2
1571.428571,12458860.45,0.161886165,2
1571.428571,12458564.77,0.161851724,2
1571.428571,12458269.43,0.161817304,2
1571.428571,12457974.44,0.161782906,2
1571.428571,12457679.8,0.16174853,2
1571.428571,12457385.5,0.161714175,2
1571.428571,12457091.54,0.161679842,2
1571.428571,12456797.93,0.161645531,2
1571.428571,12456504.66,0.161611241,2
1571.428571,12456211.73,0.161576974,2
1571.428571,12455919.15,0.161542728,2
1571.428571,12455626.91,0.161508505,2
1571.428571,12455335.01,0.161474303,2
1571.428571,12455043.46,0.161440124,2
1571.428571,12454752.25,0.161405967,2
1571.428571,12454461.38,0.161371832,2
1571.428571,12454170.86,0.161337719,2
1571.428571,12453880.67,0.161303629,2
1571.428571,12453590.83,0.161269561,2
1571.428571,12453301.34,0.161235515,2
1571.428571,12453012.18,0.161201492,2
1571.428571,12452723.36,0.161167491,2
1571.428571,12452434.89,0.161133512,2
1571.428571,12452146.76,0.161099557,2
1571.428571,12451858.97,0.161065623,2
1571.428571,12451571.52,0.161031713,2
1571.428571,12451284.41,0.160997825,2
1571.428571,12450997.64,0.16096396,2
1571.428571,12450711.22,0.160930117,2
1571.428571,12450425.13,0.160896298,2
1571.428571,12450139.38,0.160862501,2
1571.428571,12449853.98,0.160828728,2
1571.428571,12449568.91,0.160794977,2
1571.428571,12449284.19,0.160761249,2
1571.428571,12448999.8,0.160727544,2
1571.428571,12448715.75,0.160693863,2
1571.428571,12448432.04,0.160660204,2
1571.428571,12448148.68,0.160626569,2
1571.428571,12447865.65,0.160592957,2
1571.428571,12447582.95,0.160559368,2
1571.428571,12447300.6,0.160525803,2
1571.428571,12447018.59,0.160492261,2
1571.428571,12446736.91,0.160458742,2
1571.428571,12446455.58,0.160425247,2
1571.428571,12446174.58,0.160391775,2
1571.428571,12445893.92,0.160358327,2
1571.428571,12445613.6,0.160324902,2
1571.428571,12445333.61,0.160291501,2
1571.428571,12445053.96,0.160258124,2
1571.428571,12444774.65,0.16022477,2
1571.428571,12444495.68,0.16019144,2
1571.428571,12444217.04,0.160158134,2
1571.428571,12443938.74,0.160124852,2
1571.428571,12443660.78,0.160091593,2
1571.428571,12443383.15,0.160058359,2
1571.428571,12443105.86,0.160025148,2
1575.630252,12432418.16,0.165001537,2
1575.630252,12432104.91,0.164966334,2
1575.630252,12431792.01,0.164931148,2
1575.630252,12431479.47,0.164895982,2
1575.630252,12431167.28,0.164860834,2
1575.630252,12430855.44,0.164825705,2
1575.630252,12430543.96,0.164790595,2
1575.630252,12430232.83,0.164755504,2
1575.630252,12429922.05,0.164720432,2
1575.630252,12429611.62,0.164685379,2
1575.630252,12429301.55,0.164650345,2
1575.630252,12428991.82,0.16461533,2
1575.630252,12428682.45,0.164580334,2
1575.630252,12428373.43,0.164545357,2
1575.630252,12428064.76,0.1645104,2
1575.630252,12427756.45,0.164475462,2
1575.630252,12427448.48,0.164440544,2
1575.630252,12427140.87,0.164405645,2
1575.630252,12426833.61,0.164370765,2
1575.630252,12426526.69,0.164335905,2
1575.630252,12426220.13,0.164301065,2
1575.630252,12425913.92,0.164266244,2
1575.630252,12425608.06,0.164231443,2
1575.630252,12425302.55,0.164196662,2
1575.630252,12424997.39,0.164161901,2
1575.630252,12424692.58,0.164127159,2
1575.630252,12424388.12,0.164092437,2
1575.630252,12424084.01,0.164057736,2
1575.630252,12423780.25,0.164023054,2
1575.630252,12423476.83,0.163988393,2
1575.630252,12423173.77,0.163953751,2
1575.630252,12422871.05,0.16391913,2
1575.630252,12422568.69,0.163884529,2
1575.630252,12422266.67,0.163849948,2
1575.630252,12421965,0.163815388,2
1575.630252,12421663.68,0.163780848,2
1575.630252,12421362.71,0.163746328,2
1575.630252,12421062.08,0.163711829,2
1575.630252,12420761.81,0.163677351,2
1575.630252,12420461.88,0.163642893,2
1575.630252,12420162.3,0.163608455,2
1575.630252,12419863.06,0.163574039,2
1575.630252,12419564.18,0.163539643,2
1575.630252,12419265.64,0.163505268,2
1575.630252,12418967.44,0.163470913,2
1575.630252,12418669.6,0.16343658,2
1575.630252,12418372.1,0.163402267,2
1575.630252,12418074.94,0.163367976,2
1575.630252,12417778.14,0.163333705,2
1575.630252,12417481.68,0.163299456,2
1575.630252,12417185.56,0.163265228,2
1575.630252,12416889.79,0.163231021,2
1575.630252,12416594.37,0.163196835,2
1575.630252,12416299.29,0.16316267,2
1575.630252,12416004.56,0.163128527,2
1575.630252,12415710.17,0.163094405,2
1575.630252,12415416.13,0.163060305,2
1575.630252,12415122.43,0.163026226,2
1575.630252,12414829.08,0.162992169,2
1575.630252,12414536.07,0.162958133,2
1575.630252,12414243.4,0.162924119,2
1575.630252,12413951.08,0.162890126,2
1575.630252,12413659.11,0.162856155,2
1575.630252,12413367.47,0.162822206,2
1575.630252,12413076.19,0.162788279,2
1575.630252,12412785.24,0.162754373,2
1575.630252,12412494.64,0.16272049,2
1575.630252,12412204.38,0.162686628,2
1575.630252,12411914.47,0.162652789,2
1575.630252,12411624.9,0.162618971,2
1575.630252,12411335.67,0.162585175,2
1575.630252,12411046.78,0.162551402,2
1575.630252,12410758.24,0.162517651,2
1575.630252,12410470.03,0.162483922,2
1575.630252,12410182.17,0.162450215,2
1575.630252,12409894.66,0.162416531,2
1575.630252,12409607.48,0.162382869,2
1575.630252,12409320.65,0.16234923,2
1575.630252,12409034.16,0.162315613,2
1575.630252,12408748,0.162282018,2
1575.630252,12408462.2,0.162248446,2
1575.630252,12408176.73,0.162214897,2
1575.630252,12407891.6,0.16218137,2
1575.630252,12407606.81,0.162147866,2
1575.630252,12407322.37,0.162114384,2
1575.630252,12407038.26,0.162080926,2
1575.630252,12406754.49,0.16204749,2
1575.630252,12406471.07,0.162014077,2
1575.630252,12406187.98,0.161980687,2
1575.630252,12405905.24,0.16194732,2
1575.630252,12405622.83,0.161913976,2
1575.630252,12405340.77,0.161880655,2
1575.630252,12405059.04,0.161847357,2
1575.630252,12404777.65,0.161814083,2
1575.630252,12404496.6,0.161780831,2
1575.630252,12404215.89,0.161747603,2
1575.630252,12403935.52,0.161714398,2
1575.630252,12403655.49,0.161681216,2
1575.630252,12403375.8,0.161648058,2
1575.630252,12403096.44,0.161614923,2
1579.831933,12392828.85,0.166588739,2
1579.831933,12392513.35,0.166553682,2
1579.831933,12392198.2,0.166518643,2
1579.831933,12391883.4,0.166483621,2
1579.831933,12391568.97,0.166448618,2
1579.831933,12391254.88,0.166413633,2
1579.831933,12390941.15,0.166378666,2
1579.831933,12390627.77,0.166343717,2
1579.831933,12390314.75,0.166308787,2
1579.831933,12390002.09,0.166273875,2
1579.831933,12389689.77,0.166238981,2
1579.831933,12389377.81,0.166204105,2
1579.831933,12389066.21,0.166169248,2
1579.831933,12388754.95,0.16613441,2
1579.831933,12388444.06,0.16609959,2
1579.831933,12388133.51,0.166064789,2
1579.831933,12387823.32,0.166030007,2
1579.831933,12387513.48,0.165995243,2
1579.831933,12387203.99,0.165960498,2
1579.831933,12386894.85,0.165925772,2
1579.831933,12386586.07,0.165891065,2
1579.831933,12386277.64,0.165856376,2
1579.831933,12385969.56,0.165821707,2
1579.831933,12385661.84,0.165787057,2
1579.831933,12385354.46,0.165752426,2
1579.831933,12385047.44,0.165717814,2
1579.831933,12384740.77,0.165683222,2
1579.831933,12384434.45,0.165648648,2
1579.831933,12384128.48,0.165614094,2
1579.831933,12383822.86,0.16557956,2
1579.831933,12383517.6,0.165545045,2
1579.831933,12383212.68,0.165510549,2
1579.831933,12382908.12,0.165476073,2
1579.831933,12382603.9,0.165441617,2
1579.831933,12382300.04,0.16540718,2
1579.831933,12381996.52,0.165372763,2
1579.831933,12381693.36,0.165338366,2
1579.831933,12381390.54,0.165303988,2
1579.831933,12381088.08,0.16526963,2
1579.831933,12380785.96,0.165235293,2
1579.831933,12380484.2,0.165200975,2
1579.831933,12380182.78,0.165166677,2
1579.831933,12379881.71,0.1651324,2
1579.831933,12379580.99,0.165098142,2
1579.831933,12379280.62,0.165063905,2
1579.831933,12378980.6,0.165029688,2
1579.831933,12378680.92,0.164995491,2
1579.831933,12378381.6,0.164961314,2
1579.831933,12378082.62,0.164927158,2
1579.831933,12377783.99,0.164893023,2
1579.831933,12377485.71,0.164858907,2
1579.831933,12377187.78,0.164824813,2
1579.831933,12376890.19,0.164790739,2
1579.831933,12376592.95,0.164756685,2
1579.831933,12376296.06,0.164722652,2
1579.831933,12375999.51,0.16468864,2
1579.831933,12375703.31,0.164654649,2
1579.831933,12375407.46,0.164620679,2
1579.831933,12375111.96,0.164586729,2
1579.831933,12374816.8,0.164552801,2
1579.831933,12374521.99,0.164518893,2
1579.831933,12374227.52,0.164485006,2
1579.831933,12373933.4,0.164451141,2
1579.831933,12373639.62,0.164417297,2
1579.831933,12373346.2,0.164383473,2
1579.831933,12373053.11,0.164349671,2
1579.831933,12372760.37,0.164315891,2
1579.831933,12372467.98,0.164282131,2
1579.831933,12372175.93,0.164248394,2
1579.831933,12371884.23,0.164214677,2
1579.831933,12371592.87,0.164180982,2
1579.831933,12371301.86,0.164147308,2
1579.831933,12371011.19,0.164113656,2
1579.831933,12370720.86,0.164080026,2
1579.831933,12370430.88,0.164046417,2
1579.831933,12370141.24,0.16401283,2
1579.831933,12369851.95,0.163979265,2
1579.831933,12369563,0.163945722,2
1579.831933,12369274.39,0.1639122,2
1579.831933,12368986.13,0.163878701,2
1579.831933,12368698.21,0.163845223,2
1579.831933,12368410.63,0.163811767,2
1579.831933,12368123.39,0.163778333,2
1579.831933,12367836.5,0.163744922,2
1579.831933,12367549.95,0.163711532,2
1579.831933,12367263.75,0.163678165,2
1579.831933,12366977.88,0.16364482,2
1579.831933,12366692.36,0.163611497,2
1579.831933,12366407.18,0.163578197,2
1579.831933,12366122.34,0.163544919,2
1579.831933,12365837.84,0.163511663,2
1579.831933,12365553.68,0.16347843,2
1579.831933,12365269.87,0.16344522,2
1579.831933,12364986.39,0.163412031,2
1579.831933,12364703.26,0.163378866,2
1579.831933,12364420.47,0.163345723,2
1579.831933,12364138.02,0.163312603,2
1579.831933,12363855.91,0.163279506,2
1579.831933,12363574.14,0.163246431,2
1579.831933,12363292.71,0.163213379,2
1584.033613,12353444.56,0.168183753,2
1584.033613,12353126.8,0.168148852,2
1584.033613,12352809.39,0.168113968,2
1584.033613,12352492.33,0.168079101,2
1584.033613,12352175.63,0.168044251,2
1584.033613,12351859.29,0.168009419,2
1584.033613,12351543.31,0.167974604,2
1584.033613,12351227.68,0.167939806,2
1584.033613,12350912.41,0.167905026,2
1584.033613,12350597.49,0.167870264,2
1584.033613,12350282.93,0.167835519,2
1584.033613,12349968.73,0.167800792,2
1584.033613,12349654.88,0.167766083,2
1584.033613,12349341.38,0.167731392,2
1584.033613,12349028.25,0.167696718,2
1584.033613,12348715.46,0.167662062,2
1584.033613,12348403.03,0.167627425,2
1584.033613,12348090.96,0.167592805,2
1584.033613,12347779.24,0.167558203,2
1584.033613,12347467.87,0.16752362,2
1584.033613,12347156.86,0.167489055,2
1584.033613,12346846.2,0.167454508,2
1584.033613,12346535.9,0.167419979,2
1584.033613,12346225.95,0.167385469,2
1584.033613,12345916.35,0.167350977,2
1584.033613,12345607.11,0.167316504,2
1584.033613,12345298.22,0.167282049,2
1584.033613,12344989.68,0.167247612,2
1584.033613,12344681.5,0.167213195,2
1584.033613,12344373.66,0.167178796,2
1584.033613,12344066.19,0.167144416,2
1584.033613,12343759.06,0.167110054,2
1584.033613,12343452.29,0.167075712,2
1584.033613,12343145.87,0.167041388,2
1584.033613,12342839.8,0.167007084,2
1584.033613,12342534.08,0.166972798,2
1584.033613,12342228.71,0.166938532,2
1584.033613,12341923.7,0.166904284,2
1584.033613,12341619.04,0.166870056,2
1584.033613,12341314.73,0.166835847,2
1584.033613,12341010.77,0.166801658,2
1584.033613,12340707.16,0.166767487,2
1584.033613,12340403.9,0.166733336,2
1584.033613,12340100.99,0.166699205,2
1584.033613,12339798.43,0.166665093,2
1584.033613,12339496.23,0.166631001,2
1584.033613,12339194.37,0.166596928,2
1584.033613,12338892.86,0.166562875,2
1584.033613,12338591.71,0.166528841,2
1584.033613,12338290.9,0.166494828,2
1584.033613,12337990.44,0.166460834,2
1584.033613,12337690.33,0.16642686,2
1584.033613,12337390.58,0.166392906,2
1584.033613,12337091.17,0.166358972,2
1584.033613,12336792.11,0.166325058,2
1584.033613,12336493.4,0.166291164,2
1584.033613,12336195.03,0.16625729,2
1584.033613,12335897.02,0.166223437,2
1584.033613,12335599.35,0.166189603,2
1584.033613,12335302.03,0.16615579,2
1584.033613,12335005.07,0.166121997,2
1584.033613,12334708.44,0.166088225,2
1584.033613,12334412.17,0.166054473,2
1584.033613,12334116.24,0.166020742,2
1584.033613,12333820.66,0.165987031,2
1584.033613,12333525.43,0.16595334,2
1584.033613,12333230.55,0.165919671,2
1584.033613,12332936.01,0.165886022,2
1584.033613,12332641.82,0.165852394,2
1584.033613,12332347.98,0.165818786,2
1584.033613,12332054.48,0.1657852,2
1584.033613,12331761.33,0.165751634,2
1584.033613,12331468.52,0.165718089,2
1584.033613,12331176.07,0.165684565,2
1584.033613,12330883.95,0.165651063,2
1584.033613,12330592.19,0.165617581,2
1584.033613,12330300.76,0.165584121,2
1584.033613,12330009.69,0.165550681,2
1584.033613,12329718.96,0.165517263,2
1584.033613,12329428.57,0.165483867,2
1584.033613,12329138.53,0.165450491,2
1584.033613,12328848.84,0.165417137,2
1584.033613,12328559.49,0.165383804,2
1584.033613,12328270.48,0.165350493,2
1584.033613,12327981.82,0.165317204,2
1584.033613,12327693.5,0.165283936,2
1584.033613,12327405.53,0.165250689,2
1584.033613,12327117.9,0.165217465,2
1584.033613,12326830.61,0.165184262,2
1584.033613,12326543.67,0.16515108,2
1584.033613,12326257.07,0.165117921,2
1584.033613,12325970.82,0.165084783,2
1584.033613,12325684.91,0.165051668,2
1584.033613,12325399.34,0.165018574,2
1584.033613,12325114.11,0.164985502,2
1584.033613,12324829.23,0.164952453,2
1584.033613,12324544.69,0.164919425,2
1584.033613,12324260.49,0.16488642,2
1584.033613,12323976.63,0.164853437,2
1584.033613,12323693.12,0.164820476,2
1588.235294,12314263.76,0.169786528,2
1588.235294,12313943.73,0.169751791,2
1588.235294,12313624.05,0.169717071,2
1588.235294,12313304.72,0.169682367,2
1588.235294,12312985.76,0.16964768,2
1588.235294,12312667.16,0.16961301,2
1588.235294,12312348.91,0.169578356,2
1588.235294,12312031.02,0.169543719,2
1588.235294,12311713.49,0.169509099,2
1588.235294,12311396.32,0.169474495,2
1588.235294,12311079.5,0.169439909,2
1588.235294,12310763.04,0.169405339,2
1588.235294,12310446.94,0.169370786,2
1588.235294,12310131.19,0.169336251,2
1588.235294,12309815.81,0.169301732,2
1588.235294,12309500.77,0.169267231,2
1588.235294,12309186.1,0.169232747,2
1588.235294,12308871.78,0.16919828,2
1588.235294,12308557.82,0.169163831,2
1588.235294,12308244.21,0.169129399,2
1588.235294,12307930.96,0.169094985,2
1588.235294,12307618.07,0.169060588,2
1588.235294,12307305.53,0.169026209,2
1588.235294,12306993.35,0.168991847,2
1588.235294,12306681.52,0.168957503,2
1588.235294,12306370.05,0.168923177,2
1588.235294,12306058.93,0.168888869,2
1588.235294,12305748.17,0.168854578,2
1588.235294,12305437.76,0.168820306,2
1588.235294,12305127.71,0.168786051,2
1588.235294,12304818.01,0.168751815,2
1588.235294,12304508.66,0.168717596,2
1588.235294,12304199.67,0.168683396,2
1588.235294,12303891.04,0.168649214,2
1588.235294,12303582.75,0.16861505,2
1588.235294,12303274.83,0.168580905,2
1588.235294,12302967.25,0.168546778,2
1588.235294,12302660.03,0.168512669,2
1588.235294,12302353.16,0.168478579,2
1588.235294,12302046.64,0.168444507,2
1588.235294,12301740.48,0.168410454,2
1588.235294,12301434.67,0.16837642,2
1588.235294,12301129.21,0.168342405,2
1588.235294,12300824.11,0.168308408,2
1588.235294,12300519.36,0.16827443,2
1588.235294,12300214.96,0.168240471,2
1588.235294,12299910.91,0.16820653,2
1588.235294,12299607.21,0.168172609,2
1588.235294,12299303.87,0.168138707,2
1588.235294,12299000.88,0.168104824,2
1588.235294,12298698.23,0.16807096,2
1588.235294,12298395.94,0.168037115,2
1588.235294,12298094,0.16800329,2
1588.235294,12297792.42,0.167969483,2
1588.235294,12297491.18,0.167935697,2
1588.235294,12297190.29,0.167901929,2
1588.235294,12296889.76,0.167868181,2
1588.235294,12296589.57,0.167834453,2
1588.235294,12296289.73,0.167800744,2
1588.235294,12295990.25,0.167767055,2
1588.235294,12295691.11,0.167733385,2
1588.235294,12295392.33,0.167699735,2
1588.235294,12295093.89,0.167666105,2
1588.235294,12294795.8,0.167632495,2
1588.235294,12294498.07,0.167598905,2
1588.235294,12294200.68,0.167565334,2
1588.235294,12293903.64,0.167531784,2
1588.235294,12293606.95,0.167498253,2
1588.235294,12293310.61,0.167464743,2
1588.235294,12293014.61,0.167431253,2
1588.235294,12292718.97,0.167397783,2
1588.235294,12292423.67,0.167364334,2
1588.235294,12292128.73,0.167330904,2
1588.235294,12291834.12,0.167297495,2
1588.235294,12291539.87,0.167264107,2
1588.235294,12291245.97,0.167230738,2
1588.235294,12290952.41,0.167197391,2
1588.235294,12290659.2,0.167164064,2
1588.235294,12290366.34,0.167130757,2
1588.235294,12290073.82,0.167097471,2
1588.235294,12289781.65,0.167064206,2
1588.235294,12289489.83,0.167030962,2
1588.235294,12289198.35,0.166997738,2
1588.235294,12288907.22,0.166964536,2
1588.235294,12288616.44,0.166931354,2
1588.235294,12288326.01,0.166898193,2
1588.235294,12288035.91,0.166865053,2
1588.235294,12287746.17,0.166831934,2
1588.235294,12287456.77,0.166798837,2
1588.235294,12287167.72,0.16676576,2
1588.235294,12286879.01,0.166732705,2
1588.235294,12286590.64,0.166699671,2
1588.235294,12286302.63,0.166666658,2
1588.235294,12286014.95,0.166633667,2
1588.235294,12285727.62,0.166600697,2
1588.235294,12285440.64,0.166567748,2
1588.235294,12285154,0.166534821,2
1588.235294,12284867.71,0.166501916,2
1588.235294,12284581.76,0.166469032,2
1588.235294,12284296.15,0.16643617,2
1592.436975,12275284.94,0.171397009,2
1592.436975,12274962.63,0.171362447,2
1592.436975,12274640.67,0.1713279,2
1592.436975,12274319.07,0.171293369,2
1592.436975,12273997.83,0.171258854,2
1592.436975,12273676.96,0.171224354,2
1592.436975,12273356.44,0.17118987,2
1592.436975,12273036.28,0.171155403,2
1592.436975,12272716.48,0.171120951,2
1592.436975,12272397.04,0.171086516,2
1592.436975,12272077.96,0.171052096,2
1592.436975,12271759.24,0.171017693,2
1592.436975,12271440.88,0.170983306,2
1592.436975,12271122.87,0.170948936,2
1592.436975,12270805.23,0.170914581,2
1592.436975,12270487.94,0.170880244,2
1592.436975,12270171.01,0.170845922,2
1592.436975,12269854.44,0.170811618,2
1592.436975,12269538.23,0.17077733,2
1592.436975,12269222.37,0.170743058,2
1592.436975,12268906.88,0.170708804,2
1592.436975,12268591.74,0.170674566,2
1592.436975,12268276.96,0.170640345,2
1592.436975,12267962.53,0.170606141,2
1592.436975,12267648.47,0.170571954,2
1592.436975,12267334.75,0.170537784,2
1592.436975,12267021.4,0.170503631,2
1592.436975,12266708.4,0.170469495,2
1592.436975,12266395.76,0.170435376,2
1592.436975,12266083.48,0.170401275,2
1592.436975,12265771.55,0.170367191,2
1592.436975,12265459.98,0.170333124,2
1592.436975,12265148.76,0.170299075,2
1592.436975,12264837.9,0.170265043,2
1592.436975,12264527.4,0.170231029,2
1592.436975,12264217.25,0.170197033,2
1592.436975,12263907.46,0.170163054,2
1592.436975,12263598.02,0.170129093,2
1592.436975,12263288.94,0.170095149,2
1592.436975,12262980.21,0.170061224,2
1592.436975,12262671.83,0.170027316,2
1592.436975,12262363.81,0.169993426,2
1592.436975,12262056.15,0.169959555,2
1592.436975,12261748.84,0.169925701,2
1592.436975,12261441.88,0.169891866,2
1592.436975,12261135.28,0.169858048,2
1592.436975,12260829.03,0.169824249,2
1592.436975,12260523.14,0.169790469,2
1592.436975,12260217.6,0.169756706,2
1592.436975,12259912.41,0.169722962,2
1592.436975,12259607.57,0.169689237,2
1592.436975,12259303.09,0.16965553,2
1592.436975,12258998.96,0.169621841,2
1592.436975,12258695.19,0.169588171,2
1592.436975,12258391.76,0.16955452,2
1592.436975,12258088.69,0.169520888,2
1592.436975,12257785.97,0.169487274,2
1592.436975,12257483.61,0.169453679,2
1592.436975,12257181.59,0.169420103,2
1592.436975,12256879.93,0.169386546,2
1592.436975,12256578.62,0.169353008,2
1592.436975,12256277.66,0.169319489,2
1592.436975,12255977.06,0.169285989,2
1592.436975,12255676.8,0.169252509,2
1592.436975,12255376.9,0.169219047,2
1592.436975,12255077.34,0.169185605,2
1592.436975,12254778.14,0.169152182,2
1592.436975,12254479.29,0.169118779,2
1592.436975,12254180.78,0.169085395,2
1592.436975,12253882.63,0.169052031,2
1592.436975,12253584.83,0.169018686,2
1592.436975,12253287.38,0.16898536,2
1592.436975,12252990.28,0.168952054,2
1592.436975,12252693.53,0.168918768,2
1592.436975,12252397.13,0.168885502,2
1592.436975,12252101.08,0.168852256,2
1592.436975,12251805.37,0.168819029,2
1592.436975,12251510.02,0.168785822,2
1592.436975,12251215.02,0.168752636,2
1592.436975,12250920.36,0.168719469,2
1592.436975,12250626.05,0.168686322,2
1592.436975,12250332.09,0.168653196,2
1592.436975,12250038.49,0.168620089,2
1592.436975,12249745.22,0.168587003,2
1592.436975,12249452.31,0.168553937,2
1592.436975,12249159.75,0.168520892,2
1592.436975,12248867.53,0.168487867,2
1592.436975,12248575.66,0.168454862,2
1592.436975,12248284.14,0.168421878,2
1592.436975,12247992.96,0.168388914,2
1592.436975,12247702.14,0.168355971,2
1592.436975,12247411.66,0.168323048,2
1592.436975,12247121.52,0.168290146,2
1592.436975,12246831.74,0.168257265,2
1592.436975,12246542.3,0.168224405,2
1592.436975,12246253.2,0.168191566,2
1592.436975,12245964.46,0.168158747,2
1592.436975,12245676.06,0.168125949,2
1592.436975,12245388,0.168093173,2
1592.436975,12245100.29,0.168060417,2
1596.638655,12236506.61,0.173015144,2
1596.638655,12236182,0.172980764,2
1596.638655,12235857.76,0.1729464,2
1596.638655,12235533.87,0.172912051,2
1596.638655,12235210.35,0.172877716,2
1596.638655,12234887.19,0.172843397,2
1596.638655,12234564.4,0.172809093,2
1596.638655,12234241.96,0.172774804,2
1596.638655,12233919.89,0.17274053,2
1596.638655,12233598.17,0.172706272,2
1596.638655,12233276.82,0.172672029,2
1596.638655,12232955.83,0.172637801,2
1596.638655,12232635.19,0.172603589,2
1596.638655,12232314.92,0.172569393,2
1596.638655,12231995.01,0.172535212,2
1596.638655,12231675.46,0.172501047,2
1596.638655,12231356.27,0.172466897,2
1596.638655,12231037.44,0.172432764,2
1596.638655,12230718.97,0.172398646,2
1596.638655,12230400.86,0.172364544,2
1596.638655,12230083.11,0.172330458,2
1596.638655,12229765.71,0.172296388,2
