lambda,beta,frac_campo,ion
1642.857143,11827703.78,0.191747229,1
1642.857143,11827859.34,0.191761125,1
1642.857143,11828014.97,0.191775023,1
1642.857143,11828170.68,0.191788921,1
1642.857143,11828326.45,0.19180282,1
1642.857143,11828482.3,0.191816719,1
1642.857143,11828638.23,0.19183062,1
1642.857143,11828794.22,0.191844521,1
1642.857143,11828950.29,0.191858423,1
1642.857143,11829106.43,0.191872325,1
1642.857143,11829262.65,0.191886229,1
1642.857143,11829418.94,0.191900133,1
1642.857143,11829575.3,0.191914038,1
1642.857143,11829731.73,0.191927944,1
1642.857143,11829888.24,0.19194185,1
1642.857143,11830044.82,0.191955757,1
1642.857143,11830201.47,0.191969665,1
1642.857143,11830358.2,0.191983573,1
1642.857143,11830515,0.191997483,1
1642.857143,11830671.87,0.192011392,1
1642.857143,11830828.82,0.192025303,1
1642.857143,11830985.84,0.192039214,1
1642.857143,11831142.93,0.192053126,1
1642.857143,11831300.1,0.192067039,1
1642.857143,11831457.33,0.192080952,1
1642.857143,11831614.64,0.192094866,1
1642.857143,11831772.03,0.19210878,1
1642.857143,11831929.49,0.192122695,1
1642.857143,11832087.02,0.192136611,1
1642.857143,11832244.62,0.192150527,1
1642.857143,11832402.3,0.192164444,1
1642.857143,11832560.05,0.192178362,1
1642.857143,11832717.87,0.19219228,1
1642.857143,11832875.77,0.192206198,1
1642.857143,11833033.74,0.192220118,1
1642.857143,11833191.79,0.192234038,1
1642.857143,11833349.9,0.192247958,1
1642.857143,11833508.09,0.192261879,1
1642.857143,11833666.36,0.192275801,1
1642.857143,11833824.69,0.192289723,1
1642.857143,11833983.1,0.192303645,1
1642.857143,11834141.59,0.192317568,1
1642.857143,11834300.14,0.192331492,1
1642.857143,11834458.77,0.192345416,1
1642.857143,11834617.48,0.192359341,1
1642.857143,11834776.25,0.192373266,1
1642.857143,11834935.1,0.192387192,1
1642.857143,11835094.03,0.192401118,1
1642.857143,11835253.02,0.192415045,1
1642.857143,11835412.09,0.192428972,1
1642.857143,11835571.24,0.1924429,1
1642.857143,11835730.45,0.192456828,1
1642.857143,11835889.74,0.192470756,1
1642.857143,11836049.11,0.192484685,1
1642.857143,11836208.55,0.192498615,1
1642.857143,11836368.06,0.192512545,1
1642.857143,11836527.64,0.192526475,1
1642.857143,11836687.3,0.192540406,1
1642.857143,11836847.03,0.192554337,1
1642.857143,11837006.83,0.192568268,1
1642.857143,11837166.71,0.1925822,1
1642.857143,11837326.66,0.192596133,1
1642.857143,11837486.69,0.192610065,1
1642.857143,11837646.79,0.192623998,1
1642.857143,11837806.96,0.192637932,1
1642.857143,11837967.2,0.192651866,1
1642.857143,11838127.52,0.1926658,1
1642.857143,11838287.91,0.192679734,1
1647.058824,11786280.73,0.193008323,1
1647.058824,11786435,0.193022058,1
1647.058824,11786589.34,0.193035794,1
1647.058824,11786743.76,0.193049531,1
1647.058824,11786898.25,0.193063269,1
1647.058824,11787052.81,0.193077007,1
1647.058824,11787207.45,0.193090746,1
1647.058824,11787362.16,0.193104487,1
1647.058824,11787516.94,0.193118228,1
1647.058824,11787671.8,0.193131969,1
1647.058824,11787826.73,0.193145712,1
1647.058824,11787981.73,0.193159455,1
1647.058824,11788136.8,0.193173199,1
1647.058824,11788291.95,0.193186944,1
1647.058824,11788447.17,0.19320069,1
1647.058824,11788602.46,0.193214436,1
1647.058824,11788757.83,0.193228183,1
1647.058824,11788913.27,0.193241931,1
1647.058824,11789068.78,0.193255679,1
1647.058824,11789224.37,0.193269429,1
1647.058824,11789380.03,0.193283179,1
1647.058824,11789535.76,0.193296929,1
1647.058824,11789691.57,0.193310681,1
1647.058824,11789847.44,0.193324433,1
1647.058824,11790003.4,0.193338186,1
1647.058824,11790159.42,0.193351939,1
1647.058824,11790315.52,0.193365693,1
1647.058824,11790471.69,0.193379448,1
1647.058824,11790627.93,0.193393203,1
1647.058824,11790784.25,0.19340696,1
1647.058824,11790940.64,0.193420716,1
1647.058824,11791097.11,0.193434474,1
1647.058824,11791253.64,0.193448232,1
1647.058824,11791410.25,0.19346199,1
1647.058824,11791566.94,0.19347575,1
1647.058824,11791723.69,0.19348951,1
1647.058824,11791880.53,0.19350327,1
1647.058824,11792037.43,0.193517031,1
1647.058824,11792194.41,0.193530793,1
1647.058824,11792351.46,0.193544555,1
1647.058824,11792508.58,0.193558318,1
1647.058824,11792665.78,0.193572081,1
1647.058824,11792823.05,0.193585845,1
1647.058824,11792980.39,0.19359961,1
1647.058824,11793137.81,0.193613375,1
1647.058824,11793295.3,0.193627141,1
1647.058824,11793452.86,0.193640907,1
1647.058824,11793610.5,0.193654674,1
1647.058824,11793768.21,0.193668441,1
1647.058824,11793925.99,0.193682209,1
1647.058824,11794083.85,0.193695977,1
1647.058824,11794241.78,0.193709746,1
1647.058824,11794399.78,0.193723515,1
1647.058824,11794557.86,0.193737284,1
1647.058824,11794716.01,0.193751055,1
1647.058824,11794874.23,0.193764825,1
1647.058824,11795032.53,0.193778596,1
1647.058824,11795190.9,0.193792368,1
1647.058824,11795349.34,0.19380614,1
1647.058824,11795507.86,0.193819913,1
1647.058824,11795666.45,0.193833686,1
1647.058824,11795825.12,0.193847459,1
1647.058824,11795983.86,0.193861233,1
1647.058824,11796142.67,0.193875007,1
1647.058824,11796301.55,0.193888781,1
1647.058824,11796460.51,0.193902556,1
1647.058824,11796619.54,0.193916332,1
1647.058824,11796778.65,0.193930108,1
1647.058824,11796937.83,0.193943884,1
1647.058824,11797097.08,0.19395766,1
1647.058824,11797256.41,0.193971437,1
1647.058824,11797415.81,0.193985214,1
1647.058824,11797575.28,0.193998992,1
1647.058824,11797734.83,0.19401277,1
1647.058824,11797894.45,0.194026548,1
1647.058824,11798054.15,0.194040327,1
1647.058824,11798213.91,0.194054106,1
1647.058824,11798373.76,0.194067885,1
1647.058824,11798533.67,0.194081665,1
1647.058824,11798693.66,0.194095445,1
1647.058824,11798853.72,0.194109225,1
1647.058824,11799013.86,0.194123005,1
1647.058824,11799174.07,0.194136786,1
1647.058824,11799334.35,0.194150567,1
1647.058824,11799494.71,0.194164348,1
1647.058824,11799655.14,0.19417813,1
1647.058824,11799815.64,0.194191911,1
1647.058824,11799976.22,0.194205693,1
1647.058824,11800136.88,0.194219476,1
1647.058824,11800297.6,0.194233258,1
1647.058824,11800458.4,0.194247041,1
1647.058824,11800619.27,0.194260824,1
1647.058824,11800780.22,0.194274607,1
1647.058824,11800941.24,0.19428839,1
1647.058824,11801102.34,0.194302174,1
1647.058824,11801263.5,0.194315958,1
1647.058824,11801424.75,0.194329741,1
1647.058824,11801586.06,0.194343525,1
1647.058824,11801747.45,0.19435731,1
1647.058824,11801908.92,0.194371094,1
1651.260504,11749979.47,0.194720486,1
1651.260504,11750134.79,0.194734084,1
1651.260504,11750290.18,0.194747684,1
1651.260504,11750445.64,0.194761284,1
1651.260504,11750601.18,0.194774884,1
1651.260504,11750756.79,0.194788485,1
1651.260504,11750912.48,0.194802087,1
1651.260504,11751068.23,0.19481569,1
1651.260504,11751224.06,0.194829293,1
1651.260504,11751379.97,0.194842897,1
1651.260504,11751535.94,0.194856501,1
1651.260504,11751692,0.194870106,1
1651.260504,11751848.12,0.194883711,1
1651.260504,11752004.32,0.194897317,1
1651.260504,11752160.59,0.194910924,1
1651.260504,11752316.93,0.194924531,1
1651.260504,11752473.35,0.194938139,1
1651.260504,11752629.84,0.194951748,1
1651.260504,11752786.4,0.194965356,1
1651.260504,11752943.04,0.194978966,1
1651.260504,11753099.75,0.194992576,1
1651.260504,11753256.54,0.195006186,1
1651.260504,11753413.39,0.195019797,1
1651.260504,11753570.33,0.195033409,1
1651.260504,11753727.33,0.195047021,1
1651.260504,11753884.41,0.195060633,1
1651.260504,11754041.56,0.195074246,1
1651.260504,11754198.79,0.19508786,1
1651.260504,11754356.08,0.195101474,1
1651.260504,11754513.46,0.195115088,1
1651.260504,11754670.9,0.195128703,1
1651.260504,11754828.42,0.195142319,1
1651.260504,11754986.01,0.195155934,1
1651.260504,11755143.68,0.195169551,1
1651.260504,11755301.42,0.195183167,1
1651.260504,11755459.23,0.195196785,1
1651.260504,11755617.12,0.195210402,1
1651.260504,11755775.08,0.19522402,1
1651.260504,11755933.11,0.195237638,1
1651.260504,11756091.22,0.195251257,1
1651.260504,11756249.4,0.195264876,1
1651.260504,11756407.66,0.195278496,1
1651.260504,11756565.99,0.195292116,1
1651.260504,11756724.39,0.195305736,1
1651.260504,11756882.86,0.195319357,1
1651.260504,11757041.41,0.195332978,1
1651.260504,11757200.03,0.195346599,1
1651.260504,11757358.73,0.195360221,1
1651.260504,11757517.5,0.195373843,1
1651.260504,11757676.35,0.195387465,1
1651.260504,11757835.26,0.195401088,1
1651.260504,11757994.25,0.195414711,1
1651.260504,11758153.32,0.195428334,1
1651.260504,11758312.46,0.195441958,1
1651.260504,11758471.67,0.195455582,1
1651.260504,11758630.96,0.195469206,1
1651.260504,11758790.32,0.19548283,1
1651.260504,11758949.75,0.195496455,1
1651.260504,11759109.26,0.19551008,1
1651.260504,11759268.84,0.195523705,1
1651.260504,11759428.49,0.195537331,1
1651.260504,11759588.22,0.195550956,1
1651.260504,11759748.02,0.195564582,1
1651.260504,11759907.9,0.195578208,1
1651.260504,11760067.85,0.195591835,1
1651.260504,11760227.87,0.195605461,1
1651.260504,11760387.97,0.195619088,1
1651.260504,11760548.14,0.195632715,1
1651.260504,11760708.38,0.195646342,1
1651.260504,11760868.7,0.19565997,1
1651.260504,11761029.1,0.195673597,1
1651.260504,11761189.56,0.195687225,1
1651.260504,11761350.1,0.195700853,1
1651.260504,11761510.72,0.195714481,1
1651.260504,11761671.41,0.195728109,1
1651.260504,11761832.17,0.195741738,1
1651.260504,11761993,0.195755366,1
1651.260504,11762153.91,0.195768995,1
1651.260504,11762314.9,0.195782623,1
1651.260504,11762475.95,0.195796252,1
1651.260504,11762637.09,0.195809881,1
1651.260504,11762798.29,0.19582351,1
1651.260504,11762959.57,0.195837139,1
1651.260504,11763120.93,0.195850768,1
1651.260504,11763282.35,0.195864398,1
1651.260504,11763443.85,0.195878027,1
1651.260504,11763605.43,0.195891656,1
1651.260504,11763767.08,0.195905286,1
1651.260504,11763928.8,0.195918915,1
1651.260504,11764090.6,0.195932545,1
1651.260504,11764252.47,0.195946175,1
1651.260504,11764414.42,0.195959804,1
1651.260504,11764576.44,0.195973434,1
1651.260504,11764738.53,0.195987063,1
1651.260504,11764900.7,0.196000693,1
1651.260504,11765062.94,0.196014323,1
1651.260504,11765225.25,0.196027952,1
1651.260504,11765387.64,0.196041582,1
1651.260504,11765550.11,0.196055211,1
1651.260504,11765712.64,0.196068841,1
1655.462185,11713859.33,0.196439425,1
1655.462185,11714015.69,0.196452883,1
1655.462185,11714172.13,0.196466341,1
1655.462185,11714328.65,0.196479799,1
1655.462185,11714485.24,0.196493258,1
1655.462185,11714641.9,0.196506717,1
1655.462185,11714798.63,0.196520177,1
1655.462185,11714955.44,0.196533638,1
1655.462185,11715112.32,0.196547098,1
1655.462185,11715269.28,0.196560559,1
1655.462185,11715426.31,0.196574021,1
1655.462185,11715583.41,0.196587483,1
1655.462185,11715740.59,0.196600945,1
1655.462185,11715897.84,0.196614408,1
1655.462185,11716055.16,0.196627871,1
1655.462185,11716212.56,0.196641335,1
1655.462185,11716370.03,0.196654799,1
1655.462185,11716527.58,0.196668263,1
1655.462185,11716685.2,0.196681728,1
1655.462185,11716842.89,0.196695193,1
1655.462185,11717000.66,0.196708658,1
1655.462185,11717158.5,0.196722124,1
1655.462185,11717316.41,0.19673559,1
1655.462185,11717474.4,0.196749056,1
1655.462185,11717632.46,0.196762523,1
1655.462185,11717790.59,0.19677599,1
1655.462185,11717948.8,0.196789457,1
1655.462185,11718107.08,0.196802925,1
1655.462185,11718265.44,0.196816393,1
1655.462185,11718423.87,0.196829861,1
1655.462185,11718582.37,0.196843329,1
1655.462185,11718740.95,0.196856798,1
1655.462185,11718899.6,0.196870267,1
1655.462185,11719058.33,0.196883736,1
1655.462185,11719217.13,0.196897206,1
1655.462185,11719376,0.196910675,1
1655.462185,11719534.94,0.196924145,1
1655.462185,11719693.97,0.196937615,1
1655.462185,11719853.06,0.196951086,1
1655.462185,11720012.23,0.196964556,1
1655.462185,11720171.47,0.196978027,1
1655.462185,11720330.79,0.196991498,1
1655.462185,11720490.18,0.197004969,1
1655.462185,11720649.64,0.197018441,1
1655.462185,11720809.18,0.197031912,1
1655.462185,11720968.79,0.197045384,1
1655.462185,11721128.47,0.197058856,1
1655.462185,11721288.23,0.197072328,1
1655.462185,11721448.07,0.1970858,1
1655.462185,11721607.97,0.197099272,1
1655.462185,11721767.96,0.197112745,1
1655.462185,11721928.01,0.197126217,1
1655.462185,11722088.14,0.19713969,1
1655.462185,11722248.34,0.197153163,1
1655.462185,11722408.62,0.197166636,1
1655.462185,11722568.97,0.197180109,1
1655.462185,11722729.4,0.197193582,1
1655.462185,11722889.9,0.197207055,1
1655.462185,11723050.47,0.197220528,1
1655.462185,11723211.12,0.197234001,1
1655.462185,11723371.84,0.197247475,1
1655.462185,11723532.63,0.197260948,1
1655.462185,11723693.5,0.197274422,1
1655.462185,11723854.45,0.197287895,1
1655.462185,11724015.46,0.197301369,1
1655.462185,11724176.55,0.197314842,1
1655.462185,11724337.72,0.197328316,1
1655.462185,11724498.96,0.197341789,1
1655.462185,11724660.27,0.197355263,1
1655.462185,11724821.66,0.197368736,1
1655.462185,11724983.12,0.19738221,1
1655.462185,11725144.66,0.197395683,1
1655.462185,11725306.27,0.197409157,1
1655.462185,11725467.95,0.19742263,1
1655.462185,11725629.71,0.197436104,1
1655.462185,11725791.55,0.197449577,1
1655.462185,11725953.45,0.19746305,1
1655.462185,11726115.43,0.197476523,1
1655.462185,11726277.49,0.197489997,1
1655.462185,11726439.62,0.19750347,1
1655.462185,11726601.82,0.197516943,1
1655.462185,11726764.1,0.197530416,1
1655.462185,11726926.45,0.197543888,1
1655.462185,11727088.88,0.197557361,1
1655.462185,11727251.38,0.197570834,1
1655.462185,11727413.96,0.197584306,1
1655.462185,11727576.6,0.197597778,1
1655.462185,11727739.33,0.19761125,1
1655.462185,11727902.13,0.197624722,1
1655.462185,11728065,0.197638194,1
1655.462185,11728227.94,0.197651666,1
1655.462185,11728390.96,0.197665137,1
1655.462185,11728554.06,0.197678609,1
1655.462185,11728717.23,0.19769208,1
1655.462185,11728880.47,0.197705551,1
1655.462185,11729043.79,0.197719021,1
1655.462185,11729207.18,0.197732492,1
1655.462185,11729370.65,0.197745962,1
1655.462185,11729534.19,0.197759432,1
1655.462185,11729697.8,0.197772902,1
1659.663866,11677919.02,0.19816507,1
1659.663866,11678076.44,0.198178382,1
1659.663866,11678233.93,0.198191694,1
1659.663866,11678391.5,0.198205007,1
1659.663866,11678549.14,0.19821832,1
1659.663866,11678706.85,0.198231632,1
1659.663866,11678864.64,0.198244946,1
1659.663866,11679022.51,0.198258259,1
1659.663866,11679180.44,0.198271573,1
1659.663866,11679338.46,0.198284887,1
1659.663866,11679496.54,0.198298201,1
1659.663866,11679654.7,0.198311515,1
1659.663866,11679812.93,0.19832483,1
1659.663866,11679971.24,0.198338145,1
1659.663866,11680129.62,0.19835146,1
1659.663866,11680288.07,0.198364775,1
1659.663866,11680446.6,0.198378091,1
1659.663866,11680605.21,0.198391406,1
1659.663866,11680763.88,0.198404722,1
1659.663866,11680922.63,0.198418038,1
1659.663866,11681081.46,0.198431354,1
1659.663866,11681240.36,0.19844467,1
1659.663866,11681399.33,0.198457987,1
1659.663866,11681558.38,0.198471303,1
1659.663866,11681717.5,0.19848462,1
1659.663866,11681876.69,0.198497937,1
1659.663866,11682035.96,0.198511254,1
1659.663866,11682195.3,0.198524571,1
1659.663866,11682354.72,0.198537888,1
1659.663866,11682514.21,0.198551205,1
1659.663866,11682673.78,0.198564523,1
1659.663866,11682833.41,0.19857784,1
1659.663866,11682993.13,0.198591157,1
1659.663866,11683152.91,0.198604475,1
1659.663866,11683312.78,0.198617793,1
1659.663866,11683472.71,0.19863111,1
1659.663866,11683632.72,0.198644428,1
1659.663866,11683792.81,0.198657746,1
1659.663866,11683952.96,0.198671063,1
1659.663866,11684113.2,0.198684381,1
1659.663866,11684273.5,0.198697699,1
1659.663866,11684433.88,0.198711017,1
1659.663866,11684594.34,0.198724335,1
1659.663866,11684754.86,0.198737652,1
1659.663866,11684915.47,0.19875097,1
1659.663866,11685076.14,0.198764288,1
1659.663866,11685236.9,0.198777606,1
1659.663866,11685397.72,0.198790923,1
1659.663866,11685558.62,0.198804241,1
1659.663866,11685719.6,0.198817558,1
1659.663866,11685880.64,0.198830876,1
1659.663866,11686041.77,0.198844193,1
1659.663866,11686202.96,0.198857511,1
1659.663866,11686364.23,0.198870828,1
1659.663866,11686525.58,0.198884145,1
1659.663866,11686687,0.198897462,1
1659.663866,11686848.49,0.198910779,1
1659.663866,11687010.06,0.198924096,1
1659.663866,11687171.7,0.198937413,1
1659.663866,11687333.42,0.19895073,1
1659.663866,11687495.21,0.198964046,1
1659.663866,11687657.08,0.198977363,1
1659.663866,11687819.02,0.198990679,1
1659.663866,11687981.03,0.199003995,1
1659.663866,11688143.12,0.199017311,1
1659.663866,11688305.28,0.199030626,1
1659.663866,11688467.52,0.199043942,1
1659.663866,11688629.83,0.199057257,1
1659.663866,11688792.22,0.199070573,1
1659.663866,11688954.68,0.199083888,1
1659.663866,11689117.21,0.199097202,1
1659.663866,11689279.82,0.199110517,1
1659.663866,11689442.5,0.199123831,1
1659.663866,11689605.26,0.199137145,1
1659.663866,11689768.09,0.199150459,1
1659.663866,11689931,0.199163773,1
1659.663866,11690093.98,0.199177086,1
1659.663866,11690257.04,0.199190399,1
1659.663866,11690420.17,0.199203712,1
1659.663866,11690583.37,0.199217024,1
1659.663866,11690746.65,0.199230337,1
1659.663866,11690910,0.199243649,1
1659.663866,11691073.43,0.19925696,1
1659.663866,11691236.93,0.199270272,1
1659.663866,11691400.51,0.199283583,1
1659.663866,11691564.16,0.199296893,1
1659.663866,11691727.89,0.199310204,1
1659.663866,11691891.69,0.199323514,1
1659.663866,11692055.56,0.199336824,1
1659.663866,11692219.51,0.199350133,1
1659.663866,11692383.54,0.199363442,1
1659.663866,11692547.64,0.199376751,1
1659.663866,11692711.81,0.199390059,1
1659.663866,11692876.06,0.199403367,1
1659.663866,11693040.38,0.199416674,1
1659.663866,11693204.78,0.199429981,1
1659.663866,11693369.25,0.199443288,1
1659.663866,11693533.8,0.199456594,1
1659.663866,11693698.42,0.1994699,1
1659.663866,11693863.11,0.199483206,1
1663.865546,11642157.27,0.199897351,1
1663.865546,11642315.75,0.199910512,1
1663.865546,11642474.3,0.199923674,1
1663.865546,11642632.92,0.199936836,1
1663.865546,11642791.62,0.199949997,1
1663.865546,11642950.39,0.199963159,1
1663.865546,11643109.24,0.199976321,1
1663.865546,11643268.16,0.199989483,1
1663.865546,11643427.16,0.200002645,1
1663.865546,11643586.23,0.200015808,1
1663.865546,11643745.37,0.20002897,1
1663.865546,11643904.59,0.200042132,1
1663.865546,11644063.88,0.200055294,1
1663.865546,11644223.25,0.200068457,1
1663.865546,11644382.69,0.200081619,1
1663.865546,11644542.2,0.200094781,1
1663.865546,11644701.79,0.200107943,1
1663.865546,11644861.46,0.200121106,1
1663.865546,11645021.19,0.200134268,1
1663.865546,11645181.01,0.20014743,1
1663.865546,11645340.89,0.200160593,1
1663.865546,11645500.85,0.200173755,1
1663.865546,11645660.89,0.200186917,1
1663.865546,11645821,0.200200079,1
1663.865546,11645981.18,0.200213241,1
1663.865546,11646141.44,0.200226403,1
1663.865546,11646301.77,0.200239565,1
1663.865546,11646462.18,0.200252727,1
1663.865546,11646622.66,0.200265888,1
1663.865546,11646783.21,0.20027905,1
1663.865546,11646943.84,0.200292212,1
1663.865546,11647104.55,0.200305373,1
1663.865546,11647265.32,0.200318534,1
1663.865546,11647426.18,0.200331695,1
1663.865546,11647587.1,0.200344856,1
1663.865546,11647748.11,0.200358017,1
1663.865546,11647909.18,0.200371178,1
1663.865546,11648070.33,0.200384339,1
1663.865546,11648231.56,0.200397499,1
1663.865546,11648392.86,0.200410659,1
1663.865546,11648554.23,0.200423819,1
1663.865546,11648715.68,0.200436979,1
1663.865546,11648877.2,0.200450139,1
1663.865546,11649038.8,0.200463299,1
1663.865546,11649200.47,0.200476458,1
1663.865546,11649362.21,0.200489617,1
1663.865546,11649524.03,0.200502776,1
1663.865546,11649685.93,0.200515934,1
1663.865546,11649847.9,0.200529093,1
1663.865546,11650009.94,0.200542251,1
1663.865546,11650172.06,0.200555409,1
1663.865546,11650334.25,0.200568566,1
1663.865546,11650496.52,0.200581724,1
1663.865546,11650658.86,0.200594881,1
1663.865546,11650821.28,0.200608038,1
1663.865546,11650983.77,0.200621194,1
1663.865546,11651146.34,0.20063435,1
1663.865546,11651308.98,0.200647506,1
1663.865546,11651471.69,0.200660662,1
1663.865546,11651634.48,0.200673817,1
1663.865546,11651797.34,0.200686972,1
1663.865546,11651960.28,0.200700127,1
1663.865546,11652123.3,0.200713281,1
1663.865546,11652286.38,0.200726435,1
1663.865546,11652449.55,0.200739588,1
1663.865546,11652612.78,0.200752741,1
1663.865546,11652776.1,0.200765894,1
1663.865546,11652939.48,0.200779047,1
1663.865546,11653102.94,0.200792199,1
1663.865546,11653266.48,0.20080535,1
1663.865546,11653430.09,0.200818501,1
1663.865546,11653593.77,0.200831652,1
1663.865546,11653757.53,0.200844803,1
1663.865546,11653921.37,0.200857953,1
1663.865546,11654085.28,0.200871102,1
1663.865546,11654249.26,0.200884251,1
1663.865546,11654413.32,0.2008974,1
1663.865546,11654577.45,0.200910548,1
1663.865546,11654741.66,0.200923696,1
1663.865546,11654905.94,0.200936843,1
1663.865546,11655070.3,0.20094999,1
1663.865546,11655234.73,0.200963136,1
1663.865546,11655399.24,0.200976282,1
1663.865546,11655563.82,0.200989427,1
1663.865546,11655728.48,0.201002572,1
1663.865546,11655893.21,0.201015716,1
1663.865546,11656058.01,0.20102886,1
1663.865546,11656222.9,0.201042003,1
1663.865546,11656387.85,0.201055146,1
1663.865546,11656552.88,0.201068288,1
1663.865546,11656717.99,0.201081429,1
1663.865546,11656883.17,0.20109457,1
1663.865546,11657048.42,0.20110771,1
1663.865546,11657213.75,0.20112085,1
1663.865546,11657379.16,0.201133989,1
1663.865546,11657544.63,0.201147128,1
1663.865546,11657710.19,0.201160266,1
1663.865546,11657875.82,0.201173404,1
1663.865546,11658041.52,0.20118654,1
1663.865546,11658207.3,0.201199676,1
1668.067227,11606572.84,0.201636193,1
1668.067227,11606732.38,0.2016492,1
1668.067227,11606891.99,0.201662206,1
1668.067227,11607051.67,0.201675213,1
1668.067227,11607211.43,0.201688219,1
1668.067227,11607371.26,0.201701225,1
1668.067227,11607531.17,0.201714231,1
1668.067227,11607691.15,0.201727237,1
1668.067227,11607851.21,0.201740243,1
1668.067227,11608011.34,0.201753249,1
1668.067227,11608171.55,0.201766254,1
1668.067227,11608331.83,0.20177926,1
1668.067227,11608492.18,0.201792265,1
1668.067227,11608652.61,0.20180527,1
1668.067227,11608813.12,0.201818275,1
1668.067227,11608973.7,0.20183128,1
1668.067227,11609134.35,0.201844284,1
1668.067227,11609295.08,0.201857289,1
1668.067227,11609455.88,0.201870293,1
1668.067227,11609616.75,0.201883297,1
1668.067227,11609777.71,0.2018963,1
1668.067227,11609938.73,0.201909304,1
1668.067227,11610099.83,0.201922307,1
1668.067227,11610261.01,0.20193531,1
1668.067227,11610422.26,0.201948312,1
1668.067227,11610583.58,0.201961315,1
1668.067227,11610744.98,0.201974317,1
1668.067227,11610906.45,0.201987319,1
1668.067227,11611068,0.202000321,1
1668.067227,11611229.62,0.202013322,1
1668.067227,11611391.32,0.202026323,1
1668.067227,11611553.09,0.202039324,1
1668.067227,11611714.94,0.202052324,1
1668.067227,11611876.86,0.202065324,1
1668.067227,11612038.86,0.202078324,1
1668.067227,11612200.93,0.202091323,1
1668.067227,11612363.07,0.202104322,1
1668.067227,11612525.29,0.202117321,1
1668.067227,11612687.59,0.20213032,1
1668.067227,11612849.96,0.202143318,1
1668.067227,11613012.4,0.202156315,1
1668.067227,11613174.92,0.202169312,1
1668.067227,11613337.51,0.202182309,1
1668.067227,11613500.18,0.202195306,1
1668.067227,11613662.92,0.202208302,1
1668.067227,11613825.74,0.202221298,1
1668.067227,11613988.63,0.202234293,1
1668.067227,11614151.6,0.202247288,1
1668.067227,11614314.64,0.202260282,1
1668.067227,11614477.76,0.202273276,1
1668.067227,11614640.95,0.202286269,1
1668.067227,11614804.22,0.202299262,1
1668.067227,11614967.56,0.202312255,1
1668.067227,11615130.98,0.202325247,1
1668.067227,11615294.47,0.202338239,1
1668.067227,11615458.03,0.20235123,1
1668.067227,11615621.67,0.202364221,1
1668.067227,11615785.39,0.202377211,1
1668.067227,11615949.18,0.2023902,1
1668.067227,11616113.04,0.202403189,1
1668.067227,11616276.98,0.202416178,1
1668.067227,11616441,0.202429166,1
1668.067227,11616605.09,0.202442154,1
1668.067227,11616769.25,0.202455141,1
1668.067227,11616933.49,0.202468127,1
1668.067227,11617097.81,0.202481113,1
1668.067227,11617262.2,0.202494098,1
1668.067227,11617426.66,0.202507083,1
1668.067227,11617591.2,0.202520067,1
1668.067227,11617755.81,0.20253305,1
1668.067227,11617920.5,0.202546033,1
1668.067227,11618085.27,0.202559015,1
1668.067227,11618250.11,0.202571997,1
1668.067227,11618415.02,0.202584978,1
1668.067227,11618580.01,0.202597959,1
1668.067227,11618745.07,0.202610938,1
1668.067227,11618910.21,0.202623918,1
1668.067227,11619075.43,0.202636896,1
1668.067227,11619240.71,0.202649874,1
1668.067227,11619406.08,0.202662851,1
1668.067227,11619571.52,0.202675827,1
1668.067227,11619737.03,0.202688803,1
1668.067227,11619902.62,0.202701778,1
1668.067227,11620068.28,0.202714753,1
1668.067227,11620234.02,0.202727726,1
1668.067227,11620399.84,0.202740699,1
1668.067227,11620565.72,0.202753671,1
1668.067227,11620731.69,0.202766643,1
1668.067227,11620897.73,0.202779614,1
1668.067227,11621063.84,0.202792584,1
1668.067227,11621230.03,0.202805553,1
1668.067227,11621396.3,0.202818521,1
1668.067227,11621562.64,0.202831489,1
1668.067227,11621729.05,0.202844456,1
1668.067227,11621895.54,0.202857422,1
1668.067227,11622062.1,0.202870387,1
1668.067227,11622228.74,0.202883352,1
1668.067227,11622395.46,0.202896315,1
1668.067227,11622562.25,0.202909278,1
1668.067227,11622729.11,0.20292224,1
1672.268908,11571164.48,0.203381525,1
1672.268908,11571325.08,0.203394372,1
1672.268908,11571485.76,0.203407219,1
1672.268908,11571646.5,0.203420065,1
1672.268908,11571807.33,0.203432912,1
1672.268908,11571968.22,0.203445757,1
1672.268908,11572129.19,0.203458603,1
1672.268908,11572290.24,0.203471448,1
1672.268908,11572451.36,0.203484293,1
1672.268908,11572612.56,0.203497138,1
1672.268908,11572773.83,0.203509982,1
1672.268908,11572935.18,0.203522826,1
1672.268908,11573096.6,0.203535669,1
1672.268908,11573258.09,0.203548512,1
1672.268908,11573419.66,0.203561355,1
1672.268908,11573581.31,0.203574197,1
1672.268908,11573743.03,0.203587039,1
1672.268908,11573904.82,0.203599881,1
1672.268908,11574066.69,0.203612722,1
1672.268908,11574228.64,0.203625563,1
1672.268908,11574390.66,0.203638403,1
1672.268908,11574552.75,0.203651243,1
1672.268908,11574714.92,0.203664083,1
1672.268908,11574877.16,0.203676922,1
1672.268908,11575039.48,0.203689761,1
1672.268908,11575201.88,0.203702599,1
1672.268908,11575364.34,0.203715437,1
1672.268908,11575526.89,0.203728274,1
1672.268908,11575689.51,0.203741111,1
1672.268908,11575852.2,0.203753947,1
1672.268908,11576014.97,0.203766783,1
1672.268908,11576177.81,0.203779618,1
